ID,В стоп-л,Email польз.,Email VK,Email Yandex,Email Google,Email OK,Email Twitter,Email FB,ID пользователя,Дата рождения,Кол-во транзакций,Накоп. сумма,Посл. пожер.
1381,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,0,01.06.2024 08:37:50
1380,Нет,Есть,-,-,-,-,-,-,292252,1977-12-22,1,100.00,30.05.2024 19:59:24
1379,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,27.05.2024 13:47:52
1378,Нет,Есть,-,-,Есть,-,-,-,150952,1992-06-03,1,500.00,24.05.2024 14:14:07
1377,Нет,Есть,-,-,-,-,-,-,244603,2004-09-06,1,100.00,24.05.2024 13:54:01
1376,Нет,Есть,-,Есть,Есть,-,-,-,253837,1984-02-24,1,100.00,24.05.2024 12:51:06
1375,Нет,Есть,-,-,-,-,-,-,224803,Не указано,1,300.00,24.05.2024 05:49:55
1374,Нет,Есть,-,-,-,-,-,-,292247,1969-10-02,1,500.00,22.05.2024 15:33:08
1373,Нет,Есть,-,-,-,-,-,-,140566,1987-02-03,3,600.00,25.05.2024 10:50:58
1372,Нет,Есть,-,-,-,-,-,-,164261,Не указано,1,500.00,20.05.2024 16:46:07
1371,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,300.00,20.05.2024 14:56:16
1370,Нет,Есть,Есть,-,-,-,-,-,180657,1989-02-10,1,200.00,19.05.2024 07:54:31
1369,Нет,Есть,Есть,-,-,-,-,-,291197,Не указано,1,300.00,14.05.2024 16:57:57
1368,Нет,Есть,-,-,Есть,-,-,-,284326,1988-02-06,3,100.00,14.05.2024 10:16:36
1367,Нет,Есть,-,-,-,-,-,-,131205,1994-01-06,1,100.00,12.05.2024 21:06:30
1366,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1000.00,12.05.2024 15:33:48
1365,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,11.05.2024 20:09:50
1364,Нет,Есть,-,Есть,Есть,-,-,-,200298,1995-03-13,1,350.00,11.05.2024 18:51:11
1363,Нет,Есть,-,-,-,-,-,-,149456,1999-12-19,1,2000.00,11.05.2024 16:35:54
1362,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,11.05.2024 16:24:08
1361,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,700.00,11.05.2024 14:46:39
1360,Нет,Есть,-,-,Есть,-,-,-,142006,1981-09-07,1,100.00,11.05.2024 13:36:05
1359,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,11.05.2024 13:32:47
1358,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,300.00,11.05.2024 12:57:33
1357,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,400.00,11.05.2024 12:44:21
1356,Нет,Есть,-,-,Есть,-,-,-,215049,Не указано,1,1300.00,07.05.2024 16:28:21
1355,Нет,Есть,-,-,-,-,-,-,277629,1991-09-22,1,0,06.05.2024 11:07:16
1354,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,26.00,05.05.2024 23:13:29
1353,Нет,Есть,Есть,Есть,Есть,-,-,-,152333,1976-05-12,1,300.00,03.05.2024 20:03:35
1352,Нет,Есть,-,-,-,-,-,-,268244,Не указано,2,0,03.05.2024 14:26:23
1351,Нет,Есть,Есть,-,-,-,-,-,289352,Не указано,1,25.00,03.05.2024 11:31:11
1350,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,10.00,02.05.2024 22:01:52
1349,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,02.05.2024 21:34:09
1348,Нет,Есть,-,Есть,-,-,-,-,1529,1985-04-30,2,600.00,27.05.2024 11:22:38
1347,Нет,Есть,Есть,Есть,-,-,-,-,288512,2001-05-12,11,381.00,16.05.2024 15:37:47
1346,Нет,Есть,-,Есть,-,-,-,-,4455,1993-08-20,2,200.00,01.06.2024 06:59:20
1345,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,30.04.2024 17:14:06
1344,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1000.00,29.04.2024 11:15:09
1343,Нет,Есть,Есть,-,-,-,-,-,281637,1998-05-17,2,10.00,02.05.2024 09:13:38
1342,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,27.04.2024 15:12:24
1341,Нет,Есть,-,-,-,-,-,-,242852,Не указано,1,1000.00,25.04.2024 10:44:00
1340,Нет,Есть,-,-,-,-,-,-,225419,1990-02-06,2,200.00,24.05.2024 16:38:19
1339,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,24.04.2024 13:00:11
1338,Нет,Есть,-,-,-,-,-,-,241413,1975-08-23,1,0,23.04.2024 14:17:11
1337,Нет,Есть,-,-,-,-,-,-,276147,Не указано,1,0,21.04.2024 12:41:10
1336,Нет,Есть,-,-,Есть,-,-,-,271383,Не указано,1,300.00,21.04.2024 12:15:09
1335,Нет,Есть,Есть,-,-,-,-,-,281706,1971-08-28,1,100.00,21.04.2024 11:20:24
1334,Нет,Есть,-,-,-,-,-,-,229306,1986-11-08,1,300.00,21.04.2024 08:35:31
1333,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,20.04.2024 22:40:56
1332,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,12.00,20.04.2024 21:58:03
1331,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.04.2024 20:29:46
1330,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,20.04.2024 17:27:51
1329,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.04.2024 16:54:57
1328,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,51.00,20.04.2024 16:09:36
1327,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,20.04.2024 15:27:42
1326,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,50.00,20.04.2024 14:10:51
1325,Нет,Есть,-,-,Есть,-,-,-,267083,1989-05-14,1,300.00,20.04.2024 13:07:09
1324,Нет,Есть,-,-,-,-,-,-,176796,1983-09-08,1,50.00,20.04.2024 12:29:36
1323,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,20.04.2024 11:51:31
1322,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,20.04.2024 11:15:39
1321,Нет,Есть,-,-,-,-,-,-,182764,1966-03-27,1,300.00,20.04.2024 09:11:55
1320,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,100.00,21.05.2024 09:09:17
1319,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.04.2024 08:50:42
1318,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,20.04.2024 08:20:09
1317,Нет,Есть,Есть,-,-,-,-,-,289795,Не указано,1,50.00,20.04.2024 07:51:02
1316,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.04.2024 07:40:13
1315,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,20.04.2024 07:14:15
1314,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,20.04.2024 07:04:04
1313,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,0,20.04.2024 06:54:54
1312,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,0,20.04.2024 06:52:22
1311,Нет,Есть,-,-,-,-,-,-,177156,1979-04-24,1,50.00,20.04.2024 06:38:21
1310,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,50.00,20.04.2024 06:41:11
1309,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.04.2024 06:35:47
1308,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,20.04.2024 04:03:13
1307,Нет,Есть,-,-,-,-,-,-,9837,1987-07-31,1,500.00,20.04.2024 02:07:31
1306,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,20.04.2024 01:56:44
1305,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,20.00,20.05.2024 01:50:41
1304,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,20.04.2024 01:00:56
1303,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,20.04.2024 00:07:13
1302,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,0,19.04.2024 23:19:06
1301,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 23:12:50
1300,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 23:07:39
1299,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 23:02:33
1298,Нет,Есть,-,Есть,-,-,-,-,289770,1988-06-23,1,0,19.04.2024 23:01:10
1297,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,19.04.2024 23:00:26
1296,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1000.00,19.04.2024 22:56:06
1295,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 22:50:01
1294,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 22:49:45
1293,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,19.04.2024 22:26:33
1292,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 22:09:49
1291,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 22:04:15
1290,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,150.00,19.04.2024 22:01:43
1289,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 21:54:07
1288,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,50.00,19.04.2024 21:59:52
1287,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,19.04.2024 21:47:10
1286,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,19.04.2024 21:35:23
1285,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,150.00,19.04.2024 21:36:04
1284,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 21:24:08
1283,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,50.00,19.04.2024 21:28:06
1282,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,19.04.2024 21:11:23
1281,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 21:11:10
1280,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 21:10:51
1279,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 21:09:02
1278,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,51.00,19.04.2024 20:49:48
1277,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 20:46:11
1276,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,50.00,19.04.2024 20:46:13
1275,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 20:40:58
1274,Нет,Есть,Есть,-,-,-,-,-,174345,1976-01-04,1,50.00,19.04.2024 20:31:51
1273,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,19.04.2024 20:02:12
1272,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1000.00,19.04.2024 19:43:43
1271,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,65.00,19.04.2024 19:24:56
1270,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,0,19.04.2024 19:18:02
1269,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,19.04.2024 18:50:59
1268,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,19.04.2024 18:37:40
1267,Нет,Есть,-,-,-,-,-,-,24777,1987-09-27,1,300.00,19.04.2024 18:25:55
1266,Нет,Есть,-,-,-,-,-,-,224723,1994-09-28,1,500.00,19.04.2024 18:16:22
1265,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,19.04.2024 17:44:32
1264,Нет,Есть,-,-,-,-,-,-,281128,1994-02-11,3,0,19.04.2024 17:04:20
1263,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,123.00,19.04.2024 15:29:13
1262,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,19.04.2024 15:01:09
1261,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,19.04.2024 14:16:01
1260,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,19.04.2024 13:35:44
1259,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1000.00,19.04.2024 13:16:46
1258,Нет,Есть,-,-,-,-,-,-,279206,2005-09-20,3,107.00,19.04.2024 11:16:05
1257,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,19.04.2024 10:42:49
1256,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,19.04.2024 10:37:11
1255,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,30.00,19.04.2024 09:20:58
1254,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,19.04.2024 08:57:02
1253,Нет,-,-,-,-,-,-,-,Не указано,Не указано,6,50.00,19.04.2024 05:59:27
1252,Нет,Есть,-,-,-,-,-,-,1856,1988-05-04,5,400.00,20.05.2024 21:56:02
1251,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,300.00,18.04.2024 21:19:57
1250,Нет,Есть,-,-,Есть,-,-,-,220425,1983-05-10,2,310.00,19.04.2024 10:09:16
1249,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,15.00,18.04.2024 20:10:58
1248,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,25.00,18.04.2024 20:06:46
1247,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,18.04.2024 15:09:09
1246,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,100.00,18.04.2024 10:41:15
1245,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,18.04.2024 08:06:28
1244,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,17.04.2024 19:48:17
1243,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,17.04.2024 18:58:25
1242,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,100.00,17.04.2024 18:43:48
1241,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,17.04.2024 18:23:29
1240,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,17.04.2024 17:48:13
1239,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,17.04.2024 17:22:50
1238,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,17.04.2024 16:45:31
1237,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,17.04.2024 16:40:50
1236,Нет,Есть,-,-,-,-,-,-,139626,1970-02-23,5,10000.00,19.05.2024 15:28:50
1235,Нет,Есть,-,-,-,-,-,-,242661,1988-01-30,2,0,06.05.2024 09:35:46
1234,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,50.00,17.04.2024 08:07:56
1233,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,17.04.2024 08:03:27
1232,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,100.00,19.04.2024 05:47:46
1231,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,50.00,17.04.2024 05:44:15
1230,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,16.04.2024 21:00:11
1229,Нет,Есть,-,-,-,-,-,-,281545,1986-01-15,1,30.00,16.04.2024 18:56:46
1228,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,16.04.2024 17:28:42
1227,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,16.04.2024 17:16:58
1226,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,16.04.2024 17:16:21
1225,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,16.04.2024 16:24:22
1224,Нет,Есть,-,-,Есть,-,-,-,245580,1989-01-30,1,30.00,16.04.2024 15:30:58
1223,Нет,Есть,-,-,-,-,-,-,149604,1987-07-29,1,100.00,16.04.2024 13:23:12
1222,Нет,Есть,-,-,-,-,-,-,231879,1992-12-02,1,300.00,16.04.2024 08:30:23
1221,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,50.00,15.04.2024 22:12:37
1220,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,15.04.2024 22:08:48
1219,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,15.04.2024 21:56:39
1218,Нет,-,-,-,-,-,-,-,Не указано,Не указано,5,500.00,15.04.2024 19:32:44
1217,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,15.04.2024 18:18:25
1216,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,10.00,15.04.2024 17:52:25
1215,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,15.04.2024 17:39:37
1214,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,15.04.2024 17:19:37
1213,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,15.04.2024 17:19:11
1212,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,15.04.2024 17:17:48
1211,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,15.04.2024 17:06:18
1210,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,15.04.2024 17:03:11
1209,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,15.04.2024 16:27:40
1208,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,100.00,15.04.2024 15:47:44
1207,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,15.04.2024 15:06:41
1206,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,100.00,15.04.2024 13:44:44
1205,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,300.00,15.04.2024 13:08:17
1204,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,15.04.2024 12:59:58
1203,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,15.04.2024 12:09:42
1202,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,50.00,15.04.2024 17:26:07
1201,Нет,Есть,-,-,-,-,-,-,280695,1984-02-27,1,100.00,15.04.2024 10:10:28
1200,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,15.04.2024 10:00:15
1199,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,15.04.2024 09:54:05
1198,Нет,-,-,-,-,-,-,-,Не указано,Не указано,4,50.00,16.04.2024 11:57:46
1197,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,15.04.2024 08:13:45
1196,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,30.00,15.04.2024 06:50:02
1195,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,15.04.2024 06:25:44
1194,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,25.00,14.04.2024 19:35:20
1193,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,14.04.2024 14:51:14
1192,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,14.04.2024 14:13:50
1191,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,14.04.2024 14:09:47
1190,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,14.04.2024 14:06:33
1189,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,14.04.2024 14:03:14
1188,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,14.04.2024 14:00:44
1187,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,14.04.2024 12:32:51
1186,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,14.04.2024 11:42:44
1185,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,10.00,14.04.2024 11:34:14
1184,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,14.04.2024 11:19:08
1183,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,14.04.2024 11:13:41
1182,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,14.04.2024 10:59:51
1181,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,14.04.2024 10:59:45
1180,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,14.04.2024 10:37:57
1179,Нет,Есть,-,-,Есть,-,-,-,272196,Не указано,1,300.00,13.04.2024 15:26:01
1178,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,30.00,13.04.2024 05:31:21
1177,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,30.00,13.04.2024 05:19:14
1176,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,13.04.2024 00:18:35
1175,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,12.04.2024 17:48:54
1174,Нет,Есть,-,-,-,-,-,-,148918,1990-07-23,1,500.00,12.04.2024 15:04:02
1173,Нет,Есть,-,-,-,-,-,-,204082,1991-05-01,1,300.00,12.04.2024 13:04:43
1172,Нет,Есть,-,Есть,-,-,-,-,221547,1999-12-17,2,1000.00,16.05.2024 13:22:00
1171,Нет,Есть,-,-,-,-,-,-,241516,1980-05-22,1,100.00,11.04.2024 21:03:58
1170,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,1500.00,11.05.2024 19:13:20
1169,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,11.04.2024 18:50:27
1168,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,11.04.2024 11:11:31
1167,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1000.00,10.04.2024 21:24:04
1166,Нет,Есть,-,Есть,-,-,-,-,278709,1989-02-20,1,0,10.04.2024 12:26:37
1165,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,09.04.2024 22:52:14
1164,Нет,-,-,-,-,-,-,-,Не указано,Не указано,6,1500.00,27.05.2024 12:43:03
1163,Нет,Есть,-,-,-,-,-,-,36099,Не указано,1,300.00,09.04.2024 20:24:20
1162,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,40.00,09.04.2024 17:44:38
1161,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,09.04.2024 13:57:54
1160,Нет,Есть,-,-,-,-,-,-,161805,1974-02-24,3,150.00,15.04.2024 10:01:51
1159,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,09.04.2024 10:54:06
1158,Нет,Есть,-,Есть,-,-,-,-,158724,1996-05-16,2,200.00,08.05.2024 09:43:00
1157,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,08.04.2024 09:27:58
1156,Нет,Есть,-,-,-,-,-,-,50574,Не указано,2,1000.00,08.05.2024 09:16:28
1155,Да,Есть,-,-,-,-,-,-,35061,Не указано,1,500.00,08.04.2024 05:38:51
1154,Нет,Есть,-,-,-,-,-,-,174897,1987-09-28,1,0,08.04.2024 00:27:26
1153,Нет,Есть,-,-,Есть,-,-,-,118465,1980-04-14,1,300.00,07.04.2024 20:15:34
1152,Нет,Есть,-,-,-,-,-,-,11697,1968-12-28,2,200.00,07.05.2024 19:01:29
1151,Нет,Есть,-,-,-,-,-,-,222800,1993-07-27,2,200.00,07.05.2024 18:46:01
1150,Нет,Есть,-,-,-,-,-,-,104098,Не указано,2,600.00,07.05.2024 18:13:31
1149,Нет,Есть,-,-,-,-,-,-,84558,Не указано,1,1000.00,07.04.2024 17:44:33
1148,Нет,Есть,-,-,-,-,-,-,226074,1988-10-26,8,300.00,09.05.2024 15:58:49
1147,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,07.04.2024 10:29:41
1146,Нет,Есть,-,-,-,-,-,-,51646,Не указано,1,50.00,07.04.2024 07:13:57
1145,Нет,Есть,-,-,-,-,-,-,142033,1991-07-27,3,1000.00,06.05.2024 12:00:22
1144,Нет,Есть,-,-,-,-,-,-,144295,2001-01-25,3,600.00,07.05.2024 09:40:04
1143,Нет,Есть,-,-,-,-,-,-,284343,1990-12-10,1,300.00,06.04.2024 03:54:37
1142,Нет,Есть,-,-,Есть,-,-,-,171493,1989-03-30,1,300.00,06.04.2024 01:02:28
1141,Нет,Есть,-,Есть,-,-,-,-,35235,1989-11-10,1,300.00,05.04.2024 18:50:22
1140,Нет,Есть,-,-,-,-,-,-,13138,1983-02-23,1,300.00,05.04.2024 18:37:55
1139,Нет,Есть,-,-,-,-,-,-,69601,Не указано,2,200.00,05.05.2024 17:55:41
1138,Нет,Есть,-,Есть,-,-,-,-,281399,2001-01-13,2,200.00,05.05.2024 12:59:23
1137,Нет,Есть,-,-,-,-,-,-,221412,1994-07-23,2,2000.00,04.05.2024 00:00:19
1136,Нет,Есть,-,Есть,Есть,-,-,-,246202,1993-08-23,1,50.00,03.04.2024 17:57:37
1135,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,03.04.2024 17:25:14
1134,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,03.04.2024 09:50:11
1133,Нет,Есть,-,-,-,-,-,-,281290,Не указано,1,100.00,02.04.2024 22:27:57
1132,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,0,02.04.2024 12:55:14
1131,Нет,Есть,-,-,-,-,-,-,60860,1979-05-05,1,100.00,02.04.2024 10:58:02
1130,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,02.04.2024 10:48:49
1129,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,600.00,02.06.2024 09:22:49
1128,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,300.00,02.06.2024 06:41:07
1127,Нет,Есть,-,-,-,-,-,-,20452,Не указано,2,1000.00,02.04.2024 06:34:19
1126,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,02.04.2024 01:46:20
1125,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,150.00,02.04.2024 00:42:04
1124,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,02.04.2024 00:18:17
1123,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1000.00,02.04.2024 00:10:39
1122,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,0,01.04.2024 23:46:27
1121,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,01.04.2024 23:43:10
1120,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,01.04.2024 23:09:10
1119,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,01.04.2024 23:05:07
1118,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,01.04.2024 23:01:58
1117,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,80.00,01.04.2024 22:53:47
1116,Нет,Есть,Есть,-,-,-,-,-,288109,Не указано,2,200.00,01.04.2024 22:42:16
1115,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,01.04.2024 22:33:57
1114,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,1500.00,01.06.2024 22:21:57
1113,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1000.00,01.04.2024 21:58:22
1112,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,01.04.2024 21:40:59
1111,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,1400.00,01.04.2024 21:43:31
1110,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,01.04.2024 21:27:42
1109,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,0,01.04.2024 21:13:14
1108,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,300.00,01.04.2024 20:58:25
